query_id,origin,destination,query_type,source_hotspot,target_hotspot,count
567,179867,193575,hotspot_to_hotspot,9,16,1
568,234728,251898,hotspot_to_random,14,-1,1
569,228251,20552,hotspot_to_random,14,-1,1
570,222094,198965,hotspot_to_random,5,-1,1
571,221875,227142,hotspot_to_hotspot,5,14,1
572,200779,222071,hotspot_to_hotspot,6,5,1
573,23018,258964,hotspot_to_hotspot,12,4,1
574,21273,227238,hotspot_to_hotspot,12,14,1
575,139044,187345,hotspot_to_hotspot,20,2,1
576,17745,179878,hotspot_to_hotspot,7,9,1
577,215236,144280,hotspot_to_random,5,-1,1
578,136215,142880,hotspot_to_random,20,-1,1
579,134840,35355,hotspot_to_hotspot,10,15,1
580,118792,139293,hotspot_to_hotspot,13,20,1
581,227492,52713,hotspot_to_hotspot,14,2,1
582,114263,134315,hotspot_to_hotspot,11,10,1
583,139272,179976,hotspot_to_hotspot,20,9,1
584,179877,118952,hotspot_to_hotspot,9,13,1
585,227341,221974,hotspot_to_hotspot,14,5,1
586,255571,44243,random,-1,-1,1
587,17348,257909,hotspot_to_hotspot,7,4,1
588,172923,60980,hotspot_to_random,9,-1,1
589,249669,132229,random,-1,-1,1
590,134895,95164,hotspot_to_random,10,-1,1
591,23720,184170,hotspot_to_hotspot,15,19,1
592,118742,22736,hotspot_to_hotspot,13,12,1
593,163112,18204,hotspot_to_hotspot,19,7,1
594,85235,53890,random,-1,-1,1
595,214535,118583,hotspot_to_hotspot,17,13,1
596,116262,118684,random,-1,-1,1
597,260394,153807,random,-1,-1,1
598,151482,192106,hotspot_to_hotspot,1,16,1
599,258022,115518,hotspot_to_hotspot,4,11,1
600,182196,88173,hotspot_to_random,9,-1,1
601,53483,114765,hotspot_to_hotspot,3,11,1
602,187357,197580,hotspot_to_hotspot,2,17,1
603,262083,204546,hotspot_to_hotspot,4,1,1
604,92420,244781,hotspot_to_hotspot,18,4,1
605,92581,22747,hotspot_to_hotspot,18,12,1
606,207886,114705,hotspot_to_hotspot,17,11,1
607,56620,23792,hotspot_to_hotspot,2,8,1
608,115220,204801,hotspot_to_hotspot,11,17,1
609,119239,258073,hotspot_to_hotspot,13,4,1
610,227033,158457,hotspot_to_random,14,-1,1
611,230309,130604,random,-1,-1,1
612,106242,135020,hotspot_to_hotspot,18,10,1
613,53233,218930,hotspot_to_hotspot,3,5,1
614,17346,182277,hotspot_to_hotspot,7,9,1
615,118965,214258,hotspot_to_random,13,-1,1
616,204523,228586,hotspot_to_random,1,-1,1
617,227006,135800,hotspot_to_hotspot,14,10,1
618,136083,114435,hotspot_to_hotspot,10,11,1
619,262673,244702,hotspot_to_random,4,-1,1
620,22744,184467,hotspot_to_hotspot,12,19,1
621,244511,134624,random,-1,-1,1
622,204664,256469,hotspot_to_random,1,-1,1
623,61494,256604,random,-1,-1,1
624,187468,23843,hotspot_to_hotspot,2,15,1
625,134392,22936,hotspot_to_hotspot,10,12,1
626,119477,25079,hotspot_to_hotspot,13,15,1
627,23608,124896,hotspot_to_random,15,-1,1
628,113983,17268,hotspot_to_hotspot,11,7,1
629,139091,227060,hotspot_to_hotspot,20,14,1
630,22977,184308,hotspot_to_hotspot,12,19,1
631,215275,99976,hotspot_to_random,5,-1,1
632,193579,155920,hotspot_to_random,16,-1,1
633,163541,32806,random,-1,-1,1
634,222101,119281,hotspot_to_hotspot,5,13,1
635,119111,234649,hotspot_to_hotspot,13,14,1
636,187382,193508,hotspot_to_hotspot,2,16,1
637,204539,207822,hotspot_to_hotspot,1,17,1
638,207872,138634,hotspot_to_hotspot,17,20,1
639,17408,116018,hotspot_to_hotspot,7,18,1
640,53527,238938,hotspot_to_hotspot,3,4,1
641,53266,172950,hotspot_to_hotspot,3,9,1
642,201276,24891,hotspot_to_hotspot,6,8,1
643,23599,201125,hotspot_to_hotspot,8,6,1
644,134904,53253,hotspot_to_hotspot,10,3,1
645,207781,24928,hotspot_to_hotspot,17,15,1
646,53113,114413,hotspot_to_hotspot,3,11,1
647,208554,179975,hotspot_to_hotspot,17,9,1
648,206936,85813,random,-1,-1,1
649,204855,222071,hotspot_to_hotspot,1,5,1
650,114326,71247,hotspot_to_random,11,-1,1
651,245621,194857,random,-1,-1,1
652,204942,139270,hotspot_to_hotspot,1,20,1
653,139372,187338,hotspot_to_hotspot,20,2,1
654,135926,85623,hotspot_to_random,10,-1,1
655,136214,17203,hotspot_to_hotspot,20,3,1
656,29105,24203,hotspot_to_hotspot,3,15,1
657,204411,187281,hotspot_to_hotspot,1,2,1
658,92493,139181,hotspot_to_hotspot,18,20,1
659,105767,227467,hotspot_to_hotspot,18,14,1
660,200974,103066,hotspot_to_random,6,-1,1
661,139239,92436,hotspot_to_hotspot,20,18,1
662,173051,200577,hotspot_to_hotspot,9,6,1
663,178474,262023,hotspot_to_hotspot,9,4,1
664,173098,201116,hotspot_to_hotspot,9,6,1
665,23774,119362,hotspot_to_hotspot,8,13,1
666,114693,204810,hotspot_to_hotspot,11,1,1
667,114483,134798,hotspot_to_hotspot,11,10,1
668,222203,34564,hotspot_to_random,5,-1,1
669,214029,59825,hotspot_to_random,19,-1,1
670,119050,188634,hotspot_to_random,13,-1,1
671,129171,90285,random,-1,-1,1
672,53192,115501,hotspot_to_hotspot,3,11,1
673,17364,258119,hotspot_to_hotspot,7,4,1
674,220224,204707,hotspot_to_hotspot,5,1,1
675,207801,222067,hotspot_to_hotspot,17,5,1
676,23514,92415,hotspot_to_hotspot,8,18,1
677,139519,17398,hotspot_to_hotspot,20,7,1
678,198901,194004,hotspot_to_hotspot,6,16,1
679,92843,193677,hotspot_to_hotspot,18,16,1
680,50620,193876,hotspot_to_random,2,-1,1
681,208597,114819,hotspot_to_random,17,-1,1
682,24890,202052,hotspot_to_random,15,-1,1
683,81541,130275,random,-1,-1,1
684,24939,117766,random,-1,-1,1
685,23901,200936,hotspot_to_hotspot,15,6,1
686,24997,212231,hotspot_to_random,15,-1,1
687,119104,25876,hotspot_to_random,13,-1,1
688,184353,178037,hotspot_to_hotspot,19,9,1
689,138940,173187,hotspot_to_hotspot,20,9,1
690,257920,227631,hotspot_to_random,4,-1,1
691,192344,207677,hotspot_to_hotspot,16,17,1
692,194826,180008,hotspot_to_hotspot,6,9,1
693,53178,119052,hotspot_to_hotspot,3,13,1
694,139183,176973,hotspot_to_random,20,-1,1
695,139389,255780,hotspot_to_random,20,-1,1
696,263097,244938,hotspot_to_random,4,-1,1
697,114594,222968,hotspot_to_hotspot,11,5,1
698,258977,214088,hotspot_to_hotspot,4,19,1
699,22690,15557,hotspot_to_random,12,-1,1
700,215059,258716,hotspot_to_hotspot,17,4,1
701,134332,187575,hotspot_to_hotspot,10,2,1
702,69057,236518,random,-1,-1,1
703,33754,222187,hotspot_to_hotspot,7,5,1
704,135073,226959,hotspot_to_hotspot,10,14,1
705,201960,120371,random,-1,-1,1
706,195069,203778,hotspot_to_random,6,-1,1
707,199801,92573,hotspot_to_hotspot,20,18,1
708,91024,83195,random,-1,-1,1
709,119050,134931,hotspot_to_hotspot,13,10,1
710,264074,66961,hotspot_to_random,4,-1,1
711,119348,156244,hotspot_to_random,13,-1,1
712,53148,204898,hotspot_to_hotspot,3,1,1
713,193983,184227,hotspot_to_hotspot,16,19,1
714,92577,207791,hotspot_to_hotspot,18,17,1
715,180002,198708,hotspot_to_hotspot,9,6,1
716,227014,28468,hotspot_to_hotspot,14,8,1
717,119072,200606,hotspot_to_hotspot,13,6,1
718,17405,139089,hotspot_to_hotspot,7,20,1
719,138911,215166,hotspot_to_hotspot,20,6,1
720,214089,15523,hotspot_to_random,19,-1,1
721,162883,234208,hotspot_to_hotspot,19,14,1
722,180023,139287,hotspot_to_hotspot,9,20,1
723,204524,21406,hotspot_to_random,1,-1,1
724,25164,166260,hotspot_to_random,15,-1,1
725,182197,233647,hotspot_to_hotspot,9,16,1
726,207255,187453,hotspot_to_hotspot,17,2,1
727,192037,129099,hotspot_to_random,16,-1,1
728,94541,23609,hotspot_to_hotspot,18,8,1
729,187296,227529,hotspot_to_hotspot,2,14,1
730,201031,23660,hotspot_to_hotspot,6,15,1
731,21215,56743,hotspot_to_random,12,-1,1
732,234162,200536,hotspot_to_hotspot,14,6,1
733,92454,207718,hotspot_to_hotspot,18,1,1
734,184182,124677,hotspot_to_random,19,-1,1
735,185288,204896,hotspot_to_hotspot,9,17,1
736,134388,201039,hotspot_to_hotspot,10,6,1
737,218503,20816,random,-1,-1,1
738,203841,257984,hotspot_to_hotspot,1,4,1
739,201136,53221,hotspot_to_hotspot,6,3,1
740,222755,8616,random,-1,-1,1
741,204451,173089,hotspot_to_hotspot,1,9,1
742,69452,87609,random,-1,-1,1
743,257857,53220,hotspot_to_hotspot,4,3,1
744,23689,53373,hotspot_to_hotspot,8,3,1
745,29108,187573,hotspot_to_hotspot,3,2,1
746,114536,22845,hotspot_to_hotspot,11,12,1
747,238975,114581,hotspot_to_hotspot,4,11,1
748,215003,261834,hotspot_to_random,1,-1,1
749,92810,23508,hotspot_to_random,18,-1,1
750,212582,56823,hotspot_to_hotspot,17,2,1
751,193508,222999,hotspot_to_hotspot,16,5,1
752,151504,115508,hotspot_to_hotspot,1,11,1
753,258122,13680,hotspot_to_random,4,-1,1
754,92409,189430,hotspot_to_hotspot,18,2,1
755,208529,227209,hotspot_to_hotspot,17,14,1
756,134915,201062,hotspot_to_hotspot,10,6,1
757,92542,201003,hotspot_to_hotspot,18,6,1
758,223088,151827,hotspot_to_random,5,-1,1
759,53568,139645,hotspot_to_hotspot,3,20,1
760,151594,114588,hotspot_to_hotspot,1,11,1
761,201499,71253,random,-1,-1,1
762,204532,18997,hotspot_to_random,1,-1,1
763,17219,193301,hotspot_to_hotspot,7,16,1
764,203779,257930,hotspot_to_hotspot,1,4,1
765,53174,135819,hotspot_to_hotspot,3,10,1
766,21280,199072,hotspot_to_random,12,-1,1
767,23672,53803,hotspot_to_random,8,-1,1
768,35001,222128,hotspot_to_hotspot,15,5,1
769,142589,180257,random,-1,-1,1
770,132017,110210,random,-1,-1,1
771,132846,92756,hotspot_to_hotspot,10,18,1
772,52936,222172,hotspot_to_hotspot,3,5,1
773,186326,258069,hotspot_to_hotspot,2,4,1
774,25625,245510,random,-1,-1,1
775,226949,52737,hotspot_to_hotspot,14,2,1
776,188662,235766,hotspot_to_random,2,-1,1
777,134688,227088,hotspot_to_hotspot,10,14,1
778,15651,155310,random,-1,-1,1
779,23634,173521,hotspot_to_hotspot,8,9,1
780,204730,163180,hotspot_to_hotspot,1,19,1
781,22716,193705,hotspot_to_hotspot,12,16,1
782,24214,192309,hotspot_to_hotspot,8,16,1
783,239024,75463,hotspot_to_random,4,-1,1
784,193650,163145,hotspot_to_hotspot,16,19,1
785,187492,200526,hotspot_to_hotspot,2,6,1
786,17101,207608,hotspot_to_hotspot,7,17,1
787,212582,23705,hotspot_to_hotspot,1,15,1
788,200537,23029,hotspot_to_hotspot,6,12,1
789,151459,97798,hotspot_to_random,1,-1,1
790,17303,135703,hotspot_to_hotspot,7,10,1
791,261640,12287,hotspot_to_hotspot,4,8,1
792,214190,134901,hotspot_to_hotspot,19,10,1
793,92764,221096,hotspot_to_random,18,-1,1
794,193311,29296,hotspot_to_random,16,-1,1
795,139071,116089,hotspot_to_hotspot,20,18,1
796,13467,246303,random,-1,-1,1
797,207520,139218,hotspot_to_hotspot,17,20,1
798,227472,52306,hotspot_to_random,14,-1,1
799,204497,233786,hotspot_to_hotspot,1,16,1
800,204861,52541,hotspot_to_hotspot,17,2,1
801,92826,193732,hotspot_to_hotspot,18,16,1
802,40902,207261,hotspot_to_hotspot,3,17,1
803,223026,38551,hotspot_to_random,5,-1,1
804,116064,114641,hotspot_to_hotspot,18,11,1
805,204908,258019,hotspot_to_hotspot,17,4,1
806,114791,39915,random,-1,-1,1
807,13097,238570,random,-1,-1,1
808,200789,142282,hotspot_to_random,6,-1,1
809,22912,114464,hotspot_to_hotspot,12,11,1
810,240357,154803,random,-1,-1,1
811,53317,87198,hotspot_to_random,3,-1,1
812,204828,112417,hotspot_to_hotspot,1,7,1
813,224888,233743,hotspot_to_hotspot,5,16,1
814,99204,117449,random,-1,-1,1
815,184122,262696,hotspot_to_hotspot,19,4,1
816,29428,119122,hotspot_to_hotspot,3,13,1
817,139645,200621,hotspot_to_hotspot,20,6,1
818,207587,151488,hotspot_to_hotspot,17,1,1
819,227106,136555,hotspot_to_random,14,-1,1
820,24883,33620,hotspot_to_hotspot,8,7,1
821,189687,139372,hotspot_to_hotspot,2,20,1
822,193345,119086,hotspot_to_hotspot,16,13,1
823,114679,201519,hotspot_to_hotspot,11,6,1
824,184366,53389,hotspot_to_hotspot,19,3,1
825,24448,193667,hotspot_to_hotspot,15,16,1
826,17246,208638,hotspot_to_hotspot,7,17,1
827,173703,92836,hotspot_to_hotspot,9,18,1
828,207837,53032,hotspot_to_hotspot,17,3,1
829,23728,92888,hotspot_to_hotspot,8,18,1
830,115332,108700,random,-1,-1,1
831,134508,139562,hotspot_to_hotspot,10,20,1
832,204849,134991,hotspot_to_hotspot,1,10,1
833,24037,151463,hotspot_to_hotspot,8,1,1
834,193599,33861,hotspot_to_hotspot,16,7,1
835,258770,200744,hotspot_to_hotspot,4,6,1
836,217575,92786,random,-1,-1,1
837,231958,92787,random,-1,-1,1
838,60360,238076,random,-1,-1,1
839,114634,23725,hotspot_to_hotspot,11,15,1
840,119470,223004,hotspot_to_hotspot,13,5,1
841,135883,166579,hotspot_to_random,10,-1,1
842,173558,258011,hotspot_to_hotspot,9,4,1
843,223093,52442,hotspot_to_random,5,-1,1
844,197580,262223,hotspot_to_random,17,-1,1
845,22809,76938,hotspot_to_random,12,-1,1
846,33611,243832,hotspot_to_random,7,-1,1
847,193615,262748,hotspot_to_hotspot,16,4,1
848,207200,215198,hotspot_to_hotspot,17,5,1
849,119715,55168,random,-1,-1,1
850,115476,28473,hotspot_to_hotspot,11,8,1
851,235605,241209,hotspot_to_random,14,-1,1
852,262677,23672,hotspot_to_hotspot,4,8,1
853,119345,195379,hotspot_to_random,13,-1,1
854,114048,17867,hotspot_to_hotspot,11,7,1
855,199803,135065,hotspot_to_hotspot,20,10,1
856,139694,233817,hotspot_to_hotspot,10,16,1
857,118544,207855,hotspot_to_hotspot,13,17,1
858,227332,53027,hotspot_to_hotspot,14,3,1
859,234560,23640,hotspot_to_hotspot,14,15,1
860,135119,102738,random,-1,-1,1
861,28476,260895,hotspot_to_random,8,-1,1
862,258952,211772,hotspot_to_random,4,-1,1
863,214033,192398,hotspot_to_hotspot,19,16,1
864,114669,118798,hotspot_to_hotspot,11,13,1
865,208097,123822,hotspot_to_random,17,-1,1
866,33828,93150,hotspot_to_random,7,-1,1
867,244813,214694,hotspot_to_hotspot,4,17,1
868,52928,233707,hotspot_to_hotspot,3,16,1
869,223154,114468,hotspot_to_hotspot,5,11,1
870,134216,114552,hotspot_to_hotspot,10,11,1
871,182301,33608,hotspot_to_hotspot,9,7,1
872,17264,42215,hotspot_to_random,7,-1,1
873,23698,716,hotspot_to_random,8,-1,1
874,22853,262688,hotspot_to_hotspot,12,4,1
875,193625,201324,hotspot_to_hotspot,16,6,1
876,52582,261659,hotspot_to_random,2,-1,1
877,187494,46255,hotspot_to_random,2,-1,1
878,106241,125256,hotspot_to_random,18,-1,1
879,190918,35359,hotspot_to_hotspot,16,15,1
880,223238,115837,hotspot_to_hotspot,5,18,1
881,193772,22039,hotspot_to_hotspot,16,12,1
882,115158,138958,hotspot_to_random,11,-1,1
883,119436,179808,hotspot_to_hotspot,13,9,1
884,17365,23027,hotspot_to_hotspot,7,12,1
885,92767,187473,hotspot_to_hotspot,18,2,1
886,75149,42767,random,-1,-1,1
887,223107,40759,hotspot_to_random,5,-1,1
888,151515,93771,hotspot_to_random,1,-1,1
889,139181,114388,hotspot_to_hotspot,20,11,1
890,193594,53108,hotspot_to_hotspot,16,3,1
891,201436,222040,hotspot_to_hotspot,6,5,1
892,226801,23180,hotspot_to_hotspot,14,12,1
893,23855,121409,hotspot_to_random,15,-1,1
894,195572,213621,random,-1,-1,1
895,212584,114642,hotspot_to_hotspot,17,11,1
896,193326,23888,hotspot_to_hotspot,16,15,1
897,134368,139294,hotspot_to_hotspot,10,20,1
898,118798,17118,hotspot_to_hotspot,13,7,1
899,204602,239020,hotspot_to_hotspot,1,4,1
900,151553,23538,hotspot_to_hotspot,1,8,1
901,114554,193753,hotspot_to_hotspot,11,16,1
902,199066,76082,random,-1,-1,1
903,23259,52201,hotspot_to_hotspot,12,2,1
904,139674,122978,hotspot_to_random,20,-1,1
905,190925,208569,hotspot_to_hotspot,16,17,1
906,115203,215307,hotspot_to_hotspot,11,5,1
907,17338,118987,hotspot_to_hotspot,7,13,1
908,119249,200697,hotspot_to_hotspot,13,6,1
909,114547,179869,hotspot_to_hotspot,11,9,1
910,92666,244781,hotspot_to_hotspot,18,4,1
911,34164,164682,hotspot_to_random,15,-1,1
912,12273,33904,hotspot_to_hotspot,8,7,1
913,200676,122534,hotspot_to_random,6,-1,1
914,119507,262801,hotspot_to_hotspot,13,4,1
915,114608,118964,hotspot_to_hotspot,11,13,1
916,204846,189683,hotspot_to_hotspot,17,2,1
917,184358,200688,hotspot_to_hotspot,19,6,1
918,204430,22697,hotspot_to_hotspot,1,12,1
919,222063,208578,hotspot_to_hotspot,5,17,1
920,114483,14377,hotspot_to_hotspot,11,8,1
921,114621,198708,hotspot_to_hotspot,11,6,1
922,173574,114034,hotspot_to_hotspot,9,11,1
923,53516,228250,hotspot_to_hotspot,3,14,1
924,162881,118707,hotspot_to_hotspot,19,13,1
925,139225,23770,hotspot_to_hotspot,20,8,1
926,41371,21125,hotspot_to_hotspot,3,12,1
927,139089,172968,hotspot_to_hotspot,20,9,1
928,171502,156743,random,-1,-1,1
929,15227,103983,random,-1,-1,1
930,21989,39437,hotspot_to_random,12,-1,1
931,234828,53354,hotspot_to_hotspot,14,3,1
932,52910,200936,hotspot_to_hotspot,3,6,1
933,193877,146622,hotspot_to_random,16,-1,1
934,204863,53602,hotspot_to_hotspot,1,3,1
935,234731,215257,hotspot_to_hotspot,14,5,1
936,112305,115204,hotspot_to_hotspot,7,11,1
937,226884,92597,hotspot_to_hotspot,14,18,1
938,23935,173034,hotspot_to_hotspot,15,9,1
939,29099,139282,hotspot_to_hotspot,3,20,1
940,227244,193763,hotspot_to_hotspot,14,16,1
941,192406,114315,hotspot_to_hotspot,16,11,1
942,214863,187388,hotspot_to_hotspot,17,2,1
943,210316,136900,random,-1,-1,1
944,226828,262077,hotspot_to_hotspot,14,4,1
945,65544,38722,random,-1,-1,1
946,210754,240955,random,-1,-1,1
947,29437,189644,hotspot_to_hotspot,3,2,1
948,201339,235561,hotspot_to_hotspot,6,16,1
949,257934,139285,hotspot_to_hotspot,4,20,1
950,247136,133687,random,-1,-1,1
951,258057,179769,hotspot_to_random,4,-1,1
952,25152,231330,hotspot_to_random,15,-1,1
953,193589,200541,hotspot_to_hotspot,16,6,1
954,35359,23152,hotspot_to_hotspot,15,12,1
955,258007,92314,hotspot_to_hotspot,4,18,1
956,193520,81827,hotspot_to_random,16,-1,1
957,21162,197032,hotspot_to_hotspot,12,17,1
958,119430,116279,hotspot_to_hotspot,13,18,1
959,118907,123545,hotspot_to_random,13,-1,1
960,215200,22333,hotspot_to_random,5,-1,1
961,234733,141196,hotspot_to_random,14,-1,1
962,41351,193504,hotspot_to_hotspot,3,16,1
963,134515,118646,hotspot_to_random,10,-1,1
964,234161,106600,hotspot_to_hotspot,14,18,1
965,33832,22200,hotspot_to_hotspot,7,12,1
966,24203,125365,hotspot_to_random,8,-1,1
967,17260,257882,hotspot_to_hotspot,7,4,1
968,200558,159247,hotspot_to_random,6,-1,1
969,193617,173527,hotspot_to_hotspot,16,9,1
970,221954,53054,hotspot_to_hotspot,5,3,1
971,204925,115808,hotspot_to_hotspot,1,18,1
972,118844,215260,hotspot_to_hotspot,13,5,1
973,25015,28782,hotspot_to_hotspot,15,8,1
974,177730,227106,hotspot_to_hotspot,9,14,1
975,135734,218078,hotspot_to_random,10,-1,1
976,118897,162469,hotspot_to_random,13,-1,1
977,119280,179922,hotspot_to_hotspot,13,9,1
978,218921,139037,hotspot_to_hotspot,5,20,1
979,106230,262856,hotspot_to_hotspot,18,4,1
980,226985,172915,hotspot_to_hotspot,14,9,1
981,17191,204441,hotspot_to_hotspot,7,1,1
982,208551,229741,hotspot_to_random,17,-1,1
983,173889,89215,random,-1,-1,1
984,187477,119195,hotspot_to_hotspot,2,13,1
985,222089,138926,hotspot_to_hotspot,5,20,1
986,114607,245814,hotspot_to_random,11,-1,1
987,262679,24950,hotspot_to_hotspot,4,15,1
988,264065,47051,hotspot_to_random,4,-1,1
989,224764,34153,random,-1,-1,1
990,200656,173328,hotspot_to_hotspot,6,9,1
991,258065,139210,hotspot_to_hotspot,4,20,1
992,51659,186669,random,-1,-1,1
993,24823,189746,hotspot_to_hotspot,15,2,1
994,239035,173072,hotspot_to_hotspot,4,9,1
995,201357,23601,hotspot_to_hotspot,6,8,1
996,119274,134515,hotspot_to_hotspot,13,10,1
997,138634,119272,hotspot_to_hotspot,20,13,1
998,193280,113439,hotspot_to_hotspot,16,7,1
999,257934,215161,hotspot_to_hotspot,4,6,1
1000,184247,227072,hotspot_to_hotspot,19,14,1
1001,227125,92448,hotspot_to_hotspot,14,18,1
1002,23062,148713,hotspot_to_random,12,-1,1
1003,52575,99537,hotspot_to_random,2,-1,1
1004,258111,23266,hotspot_to_hotspot,4,12,1
1005,189685,169048,hotspot_to_random,2,-1,1
1006,52594,39102,hotspot_to_random,2,-1,1
1007,17246,207603,hotspot_to_hotspot,7,17,1
1008,53485,192589,hotspot_to_hotspot,3,16,1
1009,106253,17777,hotspot_to_hotspot,18,7,1
1010,199849,23579,hotspot_to_hotspot,20,15,1
1011,53585,158821,hotspot_to_random,3,-1,1
1012,187430,222100,hotspot_to_hotspot,2,5,1
1013,189424,201422,hotspot_to_hotspot,2,6,1
1014,21978,126357,hotspot_to_random,12,-1,1
1015,118792,53327,hotspot_to_hotspot,13,3,1
1016,151467,115380,hotspot_to_hotspot,1,11,1
1017,208502,218835,hotspot_to_hotspot,17,5,1
1018,24231,116127,hotspot_to_hotspot,15,18,1
1019,200557,53671,hotspot_to_hotspot,6,3,1
1020,227114,134513,hotspot_to_hotspot,14,10,1
1021,23136,7485,hotspot_to_hotspot,12,8,1
1022,141973,201302,random,-1,-1,1
1023,214850,242321,random,-1,-1,1
1024,136081,184319,hotspot_to_hotspot,10,19,1
1025,222877,204467,hotspot_to_hotspot,5,1,1
1026,263321,25015,hotspot_to_hotspot,4,15,1
1027,22694,92745,hotspot_to_hotspot,12,18,1
1028,201205,194411,hotspot_to_hotspot,6,16,1
1029,200935,200884,hotspot_to_random,6,-1,1
1030,258073,53290,hotspot_to_hotspot,4,3,1
1031,119106,195068,hotspot_to_hotspot,13,6,1
1032,53204,223076,hotspot_to_hotspot,3,5,1
1033,204438,52373,hotspot_to_hotspot,1,2,1
1034,222119,23602,hotspot_to_hotspot,5,8,1
1035,92597,23761,hotspot_to_hotspot,18,15,1
1036,22863,207848,hotspot_to_hotspot,12,17,1
1037,207832,124923,hotspot_to_random,17,-1,1
1038,135310,146187,random,-1,-1,1
1039,184357,134957,hotspot_to_hotspot,19,10,1
1040,207854,193305,hotspot_to_hotspot,17,16,1
1041,56631,148164,hotspot_to_hotspot,2,1,1
1042,208531,187553,hotspot_to_hotspot,17,2,1
1043,233699,214137,hotspot_to_hotspot,16,19,1
1044,37056,82650,random,-1,-1,1
1045,23134,227535,hotspot_to_hotspot,12,14,1
1046,258733,110073,hotspot_to_random,4,-1,1
1047,139510,114303,hotspot_to_hotspot,20,11,1
1048,200984,204585,hotspot_to_hotspot,6,1,1
1049,258963,214877,hotspot_to_hotspot,4,1,1
1050,173543,53122,hotspot_to_hotspot,9,3,1
1051,114537,234203,hotspot_to_hotspot,11,14,1
1052,97833,199924,random,-1,-1,1
1053,135827,208571,hotspot_to_hotspot,10,17,1
1054,177970,106510,hotspot_to_hotspot,9,18,1
1055,17374,243783,hotspot_to_random,7,-1,1
1056,190815,135770,hotspot_to_hotspot,2,10,1
1057,213041,247668,random,-1,-1,1
1058,119149,23640,hotspot_to_hotspot,13,15,1
1059,187573,26907,hotspot_to_random,2,-1,1
1060,17421,233724,hotspot_to_hotspot,7,16,1
1061,186155,211834,hotspot_to_random,9,-1,1
1062,257868,208549,hotspot_to_hotspot,4,17,1
1063,22171,208589,hotspot_to_hotspot,12,17,1
1064,204636,226821,hotspot_to_hotspot,1,14,1
1065,112316,138679,hotspot_to_hotspot,7,20,1
1066,114630,115978,hotspot_to_hotspot,11,18,1
1067,258030,235281,hotspot_to_hotspot,4,16,1
1068,139527,233746,hotspot_to_hotspot,20,16,1
1069,115843,23885,hotspot_to_hotspot,18,15,1
